"ID","condition","correct","rt"
3,1,1,657.111221030003
3,1,1,336.149737906343
3,1,1,645.222206447075
3,1,1,555.48320403193
3,1,1,678.235547125374
3,1,0,617.820362667933
3,1,0,760.761956160069
3,1,0,457.062079911824
3,1,1,817.656215444108
3,1,1,756.661434763921
3,1,1,397.679543106606
3,1,1,701.441782137617
3,1,0,477.138975179551
3,1,1,683.299171588706
3,1,0,676.038682075232
3,1,1,408.55516660055
3,1,1,873.680956714537
3,1,1,519.112624281821
3,1,0,453.14379126817
3,1,1,925.605352197858
3,1,1,436.272180238131
3,1,1,394.521640273559
3,1,1,684.333300150463
3,1,1,689.828273248412
3,1,1,378.188738657817
3,2,1,621.165742479175
3,2,1,713.456644464615
3,2,1,860.128462226803
3,2,1,500.520820441839
3,2,1,621.185355075808
3,2,1,848.870504020422
3,2,1,871.170932391692
3,2,1,631.0142540757
3,2,1,791.865193826651
3,2,1,948.087369394352
3,2,1,449.112060511729
3,2,1,843.953593433922
3,2,1,586.013371918879
3,2,1,466.460399394944
3,2,0,700.266274084798
3,2,1,559.206552275001
3,2,1,921.508448806396
3,2,1,549.660303774873
3,2,1,507.662339232454
3,2,1,801.170020007379
3,2,1,736.601149493542
3,2,1,709.763145178967
3,2,1,570.016577852
3,2,1,628.280314311513
3,2,0,654.819420240577
3,2,1,568.990571198348
3,2,1,552.978602168905
3,2,1,513.209766810176
3,2,1,644.895302157961
3,2,1,514.121906774739
3,2,0,769.279446647438
3,2,1,795.849455821101
3,2,1,536.800714102903
3,2,1,809.406966341727
3,2,1,515.142542413466
3,2,0,641.508896672376
3,2,1,750.989072363794
3,2,1,589.78349600453
3,2,1,586.430446803573
3,2,1,680.43507536033
3,2,1,641.138045109322
3,2,1,772.56865299486
3,2,1,1034.77198659004
3,2,1,1024.54967605083
3,2,1,852.441739762087
3,2,1,476.141743981881
3,2,1,554.223419017137
3,2,1,557.313182584409
3,2,1,823.442382547626
3,2,1,907.290702602404
3,2,1,535.184316348493
3,2,1,650.065575421821
3,2,1,612.64332905519
3,2,1,791.638708729465
3,2,1,663.264710665096
3,2,1,994.138446224742
3,2,1,546.474875033209
3,2,1,548.601082608305
3,2,1,614.134341477962
3,2,1,556.351472112587
3,2,0,1041.70501847336
3,2,1,771.142678467054
3,2,1,573.401709438405
3,2,1,1003.81024973973
3,2,1,601.782107653241
3,2,1,553.861490759221
3,2,1,573.507442068086
3,2,1,642.25165219521
3,2,1,627.857897430767
3,2,1,632.415375940969
3,2,1,826.093410162107
3,2,1,481.938112939688
3,2,1,635.02687795923
3,2,1,582.450515924872
3,2,1,715.796724465549
3,2,1,572.370342331517
3,2,1,872.983458722559
3,2,1,597.73497654212
3,2,1,639.771140668601
3,2,1,681.471335908405
3,2,1,808.849808669848
3,2,0,695.88655424271
3,2,0,1315.81663577539
3,2,1,748.731941529189
3,2,1,633.002811243403
3,2,1,717.624848447647
3,2,1,750.587787950195
3,2,1,628.188594557806
3,2,1,524.325930215593
3,2,0,473.113930174419
3,2,1,476.966779984687
3,2,0,966.222332372501
3,2,1,671.812937816397
3,2,1,547.295914465293
3,2,0,644.344960366798
3,2,1,435.326439209719
3,2,1,680.397140929617
3,2,0,1152.1736375548
3,2,1,1019.14199391902
3,2,1,698.257025149421
3,2,1,1084.77069222624
3,2,1,682.978233919598
3,2,1,1125.90061601328
3,2,1,480.479883428744
3,2,1,511.33247819113
3,2,1,552.350962231573
3,2,0,820.488470792078
3,2,1,508.847578278172
3,2,0,899.244149463869
3,2,1,1645.99930886171
3,2,1,872.760604862604
3,2,1,659.267602504991
3,2,1,597.376477926085
3,2,1,848.830517329612
3,2,1,943.671489594275
3,2,1,557.598421790769
3,2,1,596.758167535279
3,2,1,595.333308972037
3,2,1,570.961039213912
3,2,1,482.508493919746
3,2,1,739.223585530439
3,2,1,539.771775376064
3,2,1,625.415522821135
3,2,1,609.836278506375
3,2,1,476.144344368632
3,2,1,473.365055325406
3,2,1,434.380575780668
3,2,1,608.88804075654
3,2,1,818.238014910719
3,2,1,719.621590251333
3,2,1,859.68613855711
3,2,1,606.883576478589
3,2,1,825.467852768061
3,2,0,752.743086730967
3,2,0,737.46689629282
3,2,1,911.246567335448
3,2,1,539.109786348834
3,2,1,755.975075105102
3,2,1,988.582049840417
3,2,1,489.73097585
3,2,1,816.348281623495
3,2,1,951.113952665322
3,2,1,533.200961612051
3,2,1,647.007499902886
3,2,1,895.856259912925
3,2,0,1047.02029806746
3,2,1,742.281058497955
3,2,1,769.758769698435
3,2,1,606.989207707426
3,2,1,515.44190823094
3,2,1,654.037371628967
3,2,1,918.5556424881
3,2,1,630.587506499657
3,2,1,883.56130321075
3,2,1,880.62386479011
3,2,0,687.679999091763
3,2,1,1270.22743190072
3,2,1,522.622133376086
3,2,1,993.146094026972
3,2,0,848.010581360815
3,2,1,562.202841594218
3,2,1,528.982693437549
3,2,1,973.924026792363
3,2,0,836.6524708172
3,2,1,760.851361376231
3,2,1,952.507570437108
3,2,0,692.285784377412
3,2,1,766.450160432237
3,2,1,868.110265567789
3,2,1,711.750999826323
3,2,1,498.082138480192
3,2,1,675.467284730758
3,2,0,655.247564290724
3,2,1,516.682389162194
3,2,1,568.71957148706
3,2,1,692.071119262654
3,2,1,569.777841987608
3,2,0,647.847897985815
3,2,1,977.887076715218
3,2,1,573.716351882647
3,2,1,1181.69348792444
3,2,0,953.000327400876
3,2,1,591.699905573965
3,2,1,638.704888975143
3,2,1,777.020596533881
3,2,1,515.725150007178
3,2,1,610.145844567572
3,2,1,600.853105745447
3,2,1,895.340964223179
3,2,1,733.554676827785
3,2,1,691.627908008768
3,2,1,633.224736366971
3,2,1,597.084860259331
3,2,1,603.440193616982
3,2,1,716.126181572
3,2,1,686.477478707748
3,2,1,554.955953365583
3,2,0,816.799935795948
3,2,1,514.00733636871
3,2,1,806.882748166767
3,2,1,828.563515488741
3,2,1,1015.21026233585
3,2,1,670.332768284481
3,2,1,866.259687971239
3,2,1,480.520258182066
3,2,1,1067.88707397482
3,2,0,938.729954953774
3,2,1,459.135961239484
3,2,1,1100.9288730048
3,2,0,896.73339567706
3,2,1,777.019796582221
3,2,1,671.887912552705
3,2,1,662.58192393121
3,2,0,524.656349606993
3,2,1,972.586964757425
3,2,1,617.072629456618
3,2,1,628.60542054915
3,2,0,691.844746897503
3,2,0,753.222453785776
3,2,1,565.271945988857
3,2,1,1089.55463975696
3,2,1,630.690223551378
3,2,0,1129.68649877358
3,2,1,845.620991586486
3,2,1,612.1082087817
3,2,1,926.61450601351
3,2,1,920.96908880718
3,2,1,745.519821407023
3,2,1,898.843709545002
3,2,0,845.316665721802
3,2,1,854.245982943649
3,2,1,640.007967891043
3,2,1,500.054111385593
3,2,1,913.277953906814
3,2,1,992.288134706585
3,2,1,784.500670681098
3,2,0,661.796286123068
3,2,0,735.371057517432
3,2,1,873.155803741018
3,2,1,790.873942257388
3,2,1,670.29247522656
3,2,1,624.426011064526
3,2,1,568.854706540859
3,2,0,707.846814606186
3,2,1,559.561635365899
3,2,1,459.771365775713
3,2,1,539.580818024436
3,2,1,2025.00475647575
3,2,0,662.792080813716
3,2,1,1205.87436613679
3,2,1,784.518798834809
3,2,1,782.700062670576
3,2,1,486.699423900067
3,2,1,625.758994894829
3,2,1,772.9390619663
3,2,1,517.543090429931
3,2,1,689.817959911166
3,2,1,814.216329714284
3,2,0,1098.92703672983
3,2,1,793.019023988882
3,2,0,583.38405064765
3,2,1,1134.32984339403
3,2,1,826.235408712891
3,2,1,534.366306598995
3,2,1,661.912930736019
3,2,1,566.42942949005
3,2,1,838.497033663261
3,2,1,563.507323159733
3,2,1,460.336411941183
3,2,1,505.99965568758
3,2,1,691.317735489421
3,2,1,844.653415173866
3,2,0,506.113603589432
3,2,1,857.000015344796
3,2,1,681.607209121133
3,2,1,462.698213608987
3,2,1,610.157634544448
3,2,1,692.239708300391
3,2,1,1019.86600310337
3,2,1,681.645639829225
3,2,1,724.908864605663
3,2,0,724.368847888216
3,2,1,488.438289207766
3,2,1,421.944336454802
3,2,1,1384.17347362652
3,2,1,440.288967139185
3,2,1,830.286005081515
3,2,1,519.915435189915
3,2,1,432.521641674553
3,2,1,531.410089026206
3,2,1,808.061043795477
3,2,1,450.292322512503
3,2,1,628.956443249071
3,2,1,657.397345052247
3,2,1,690.653876338274
3,2,1,570.103302273774
3,2,1,1104.76742639778
3,2,0,705.521523063422
3,2,1,576.803036275798
3,2,1,653.860300913445
3,2,1,485.503403247412
3,2,1,454.860328490365
3,2,1,819.577999878253
3,2,1,836.654132247389
3,2,1,1583.1597449261
3,2,0,827.211954780099
3,2,1,743.020601826092
3,2,1,744.704902210928
3,2,1,698.651373943047
3,2,0,1164.62856678793
3,2,1,808.86993512881
3,2,1,726.098131410702
3,2,1,533.302589995076
3,2,1,717.863889734576
3,2,1,465.948902747433
3,2,1,619.626027650746
3,2,1,679.662828629721
3,2,1,565.413602645391
3,2,1,997.170741785598
3,2,0,447.063374884223
3,2,1,566.42910449337
3,2,1,606.545955143096
3,2,0,631.457026212665
3,2,0,607.559752902549
3,2,1,816.77161460899
3,2,0,832.570598809019
3,2,0,668.274393493223
3,2,1,945.722987673162
3,2,1,753.783092047145
3,2,1,689.186008684803
3,2,1,728.856995505025
3,2,1,501.295391571237
3,2,1,671.941525592057
3,2,1,658.25335235358
3,2,1,568.867248736349
3,2,1,621.548769828303
3,2,0,642.392113935558
3,2,1,587.108684734656
3,2,1,451.414308561786
3,2,1,671.717704242365
3,2,1,472.889123952364
3,2,1,1285.97596445423
3,2,1,521.584952608184
3,2,1,823.106878918103
3,2,1,821.96368903391
3,2,1,1229.04518960503
3,2,1,549.217276281228
3,2,0,566.788253937083
3,2,1,631.951788979072
3,2,1,625.075546738283
3,2,1,982.567691726766
3,2,1,554.568176454587
3,2,1,1048.61274470064
3,2,1,735.926744201495
3,2,0,801.106916756568
3,2,1,1026.23298830021
3,2,1,670.025568086172
3,2,1,710.22643365344
3,2,1,599.295494546546
3,2,1,668.604265879612
3,2,1,488.974759052899
3,2,0,1342.9915740792
3,2,1,573.966987939515
3,2,0,549.826210485961
3,2,1,690.148298804296
3,2,1,621.805248409652
3,2,1,587.583610522272
3,2,1,753.006057211814
3,2,0,968.571849719568
3,2,1,713.787409531416
3,2,1,538.835536498601
3,2,1,534.708746963348
3,2,1,705.705242650843
3,2,1,737.300101058362
3,2,1,567.729741200777
3,2,1,457.698078511161
3,2,1,1602.30052483028
3,2,1,860.434024820412
3,2,1,481.613546439101
3,2,1,631.15673468966
3,2,1,537.878125697641
3,2,1,860.730054010001
3,2,1,1147.64367402117
3,2,1,659.544571860289
3,2,1,514.158983491051
3,2,1,616.127086535039
3,2,1,515.128484647342
3,2,1,791.405592198683
3,2,1,697.110283848479
3,2,1,672.208495988481
3,2,1,579.139976278329
3,2,1,1311.64981220042
3,2,1,947.412833996307
3,2,1,738.003891495271
3,2,1,1031.27542037235
3,2,1,897.118654339238
3,2,1,602.147017219685
3,2,1,750.191089991776
3,2,1,955.708148309658
3,2,1,772.943731454285
4,1,1,514.347867699119
4,1,1,591.740492090521
4,1,1,439.783366419369
4,1,1,367.302646646692
4,1,1,556.197554918466
4,1,1,1113.39117422254
4,1,1,583.901787505684
4,1,1,375.338712348517
4,1,0,574.660726926528
4,1,1,379.097130985313
4,1,1,533.856881493329
4,1,0,464.357265494329
4,1,0,514.249157611775
4,1,0,350.472015328199
4,1,1,669.535379179121
4,1,1,442.874958726368
4,1,1,460.485190921662
4,1,1,461.748945778816
4,1,1,659.444332477434
4,1,1,372.057232096767
4,1,1,880.632446563595
4,1,0,794.221267830514
4,1,1,464.162016741694
4,1,1,548.737498056236
4,1,0,494.641421727204
4,1,1,688.155870041037
4,1,0,685.041483012415
4,1,1,525.914571828642
4,1,1,373.578984696929
4,1,1,1127.31280701781
4,1,1,524.287926020509
4,1,1,821.286955859955
4,1,0,1002.32076992456
4,1,1,755.885912582534
4,1,1,562.73567948868
4,1,1,387.843509184907
4,1,1,675.424097797747
4,1,1,384.500588352645
4,1,0,582.884971288414
4,1,1,435.340302136134
4,1,1,3203.36030760157
4,1,1,587.362938320626
4,1,0,436.248462377331
4,1,1,382.014386406423
4,1,1,451.487210281396
4,1,1,429.05686458735
4,1,1,620.205199468161
4,1,1,582.16549996092
4,1,1,601.38210471586
4,1,0,436.762360550216
4,1,0,479.973012847122
4,1,0,539.367469234038
4,1,0,435.056699402632
4,1,1,593.715459737913
4,1,1,534.497417263614
4,1,1,447.710638397516
4,1,0,432.710206789964
4,1,1,382.239208590219
4,1,1,503.530996638862
4,1,1,566.993603377908
4,1,1,447.933639810847
4,1,1,407.747336471024
4,1,1,510.01393186802
4,1,1,512.253865429428
4,1,1,934.789136188688
4,1,1,553.552585853576
4,1,1,435.699670000205
4,1,1,468.803440915824
4,1,0,460.20093567884
4,1,1,872.513472341298
4,1,1,447.229660812875
4,1,1,386.094463066787
4,1,1,567.953691563607
4,1,1,373.915173974232
4,1,1,692.667742734159
4,1,1,717.289296145809
4,1,1,750.177392057309
4,1,1,368.124403125709
4,1,1,389.403524534292
4,1,1,363.176717381733
4,1,1,394.154677812264
4,1,1,606.393102605688
4,1,1,420.11641367252
4,1,1,430.166119403676
4,1,1,463.433600608601
4,1,0,354.113210317496
4,1,1,1015.96658604206
4,1,1,384.722610036436
4,1,1,359.212109285038
4,1,1,445.913351780829
4,1,1,499.125888775151
4,1,1,427.047290861502
4,1,1,514.248273954626
4,1,1,367.694786631353
4,1,1,387.663092643789
4,1,1,351.917157467576
4,1,1,440.464698286759
4,1,1,573.131497032909
4,1,1,481.086178584139
4,1,1,545.560831971581
4,1,1,514.180232935834
4,1,1,702.824911359331
4,1,1,463.755089683598
4,1,1,510.266674074462
4,1,1,658.024228821416
4,1,1,832.487871429649
4,1,1,711.803764692098
4,1,1,913.15517960465
4,1,1,801.072112054982
4,1,1,626.924079575279
4,1,1,467.917872781972
4,1,1,396.66068365902
4,1,1,772.760390305637
4,1,1,437.429670162456
4,1,1,771.345803488507
4,1,0,677.791215597033
4,1,1,555.902746729533
4,1,1,483.399104774943
4,1,1,552.472694240624
4,1,1,398.826954980986
4,1,0,465.196070274105
4,1,1,404.204904082649
4,1,1,668.268775497246
4,1,1,456.257862013391
4,1,1,408.617918008544
4,1,1,789.252629240611
4,1,1,414.520357790042
4,1,1,427.4148548097
4,1,1,363.704176715105
4,1,1,1206.34969825789
4,1,0,559.306472802051
4,1,1,520.558246986932
4,1,0,683.737953736423
4,1,1,425.943433461667
4,1,1,512.91138728037
4,1,1,689.814165379584
4,1,0,494.099306816278
4,1,1,338.432747823788
4,1,1,1009.15343453558
4,1,0,413.9975343373
4,1,1,437.820452960524
4,1,1,734.542627342534
4,1,1,451.778144047716
4,1,1,466.927487811069
4,1,1,780.316634541405
4,1,1,636.954511419737
4,1,1,474.352164386796
4,1,1,475.185737931921
4,1,1,680.342570110094
4,1,1,571.196223089586
4,1,1,362.802490496275
4,1,1,662.617293839308
4,1,1,637.130276042511
4,1,1,528.288774824421
4,1,1,558.889024599033
4,1,1,652.201488708211
4,1,1,513.059506407006
4,1,0,1004.37813827705
4,1,1,461.011225556626
4,1,1,374.020473393356
4,1,0,1007.52429403972
4,1,1,397.81920122419
4,1,1,485.512148554852
4,1,1,419.322874575306
4,1,0,556.654168853561
4,1,1,515.955994445089
4,1,1,395.646040210217
4,1,1,401.028298396369
4,1,1,401.970311079266
4,1,0,512.585527909579
4,1,1,602.547972408972
4,1,1,469.275864385824
4,1,1,501.575155538248
4,1,1,660.805346779412
4,1,1,461.882313916064
4,1,1,731.064311743207
4,1,1,631.4644926002
4,1,1,386.671917353566
4,1,1,502.412464429093
4,1,1,401.870005786292
4,1,1,762.532486866787
4,1,0,350.537721851896
4,1,0,812.628072732084
4,1,1,458.442246083521
4,1,1,438.160605917139
4,1,1,371.229307108982
4,1,1,669.606474273442
4,1,1,803.16096029122
4,1,1,461.847808885561
4,1,0,635.05348849916
4,1,1,413.862531924658
4,1,1,700.315880173266
4,1,1,762.866097455515
4,1,1,428.123421824429
4,1,0,409.395528423952
4,1,1,479.957525078717
4,1,1,341.536982996919
4,1,0,587.3802312903
4,1,0,379.551543819197
4,1,0,427.901476019856
4,1,0,711.768909807648
4,1,1,381.828518641198
4,1,0,366.274245802569
4,1,1,573.963606729387
4,1,1,468.29137514687
4,1,1,504.705109106297
4,1,0,505.149252971816
4,1,1,402.169772748345
4,1,1,546.593421434959
4,1,0,769.021073196977
4,1,0,411.405957799194
4,1,0,568.314132601566
4,1,1,370.983821270981
4,1,1,727.577682675775
4,1,1,606.217166848688
4,1,1,556.013680264926
4,1,1,646.248247538819
4,1,1,469.877112544657
4,1,1,384.417839462716
4,1,1,361.719432417289
4,1,1,581.728600541378
4,1,0,568.056164722287
4,1,0,578.998547979574
4,1,1,499.761975948977
4,1,0,479.272023762253
4,1,1,809.855499763443
4,1,1,605.616854146659
4,1,1,692.745190174295
4,1,1,363.998930040815
4,1,0,457.797507180315
4,1,1,633.151187686108
4,1,1,631.984485267751
4,1,0,561.241676633165
4,1,1,489.401480825381
4,1,0,642.525265992199
4,1,1,617.900013973959
4,1,1,578.196480630783
4,1,1,400.581881919994
4,1,1,634.778217869938
4,1,0,417.66717733876
4,1,1,360.964034621361
4,1,1,623.202922754898
4,1,1,353.742554375755
4,1,1,621.050140753327
4,1,1,644.752634268973
4,1,1,502.272246976309
4,1,1,336.850488322459
4,1,0,375.762238698537
4,1,1,510.999943956579
4,1,1,613.039642079297
4,1,1,770.333034824068
4,1,1,897.649107984036
4,1,0,364.305798508187
4,1,1,431.70688581611
4,1,1,666.799238226967
4,1,1,971.418505385226
4,1,0,1036.38553493941
4,1,1,858.737582096217
4,1,1,717.630528380858
4,1,1,525.111147511594
4,1,1,476.25143351917
4,1,1,462.380277142304
4,1,1,429.295208822956
4,1,1,415.77039918131
4,1,1,700.511439949765
4,1,1,549.647208292985
4,1,1,561.568709058882
4,1,1,666.304804677808
4,1,1,638.410867985259
4,1,0,700.018357415961
4,1,1,567.935676704931
4,1,0,759.759921111953
4,1,1,418.603673527689
4,1,1,839.436677141278
4,1,1,526.433930007536
4,1,0,605.836606909199
4,1,1,407.411404612695
4,1,1,580.852258919212
4,1,1,412.242776475173
4,1,1,405.642578039097
4,1,1,636.78905175513
4,1,0,406.821917359662
4,1,1,337.048010751307
4,1,1,436.935534459781
4,1,1,345.889211668732
4,1,1,627.907008115926
4,1,1,385.880360532004
4,1,1,659.470680558816
4,1,0,527.415679426516
4,1,0,433.542965416383
4,1,1,376.813040885562
4,1,1,826.918230692869
4,1,0,833.580908387019
4,1,1,588.613124226271
4,1,0,482.855608478456
4,1,1,605.082929430334
4,1,1,415.656490079241
4,1,1,533.97523988696
4,1,1,800.990461701691
4,1,1,833.897744951888
4,1,1,647.94578135901
4,1,1,702.027723061611
4,1,1,594.248521728542
4,1,1,368.049307886829
4,1,1,588.730456480783
4,1,1,497.380093683125
4,1,1,477.154378544841
4,1,1,429.707704250308
4,1,1,479.98471849789
4,1,0,466.440119231104
4,1,1,577.279314752082
4,1,1,570.541882760673
4,1,1,394.210897368604
4,1,1,630.352788270621
4,1,1,345.094839845029
4,1,1,349.700132074033
4,1,0,675.376887537551
4,1,1,344.203112316424
4,1,1,502.845401739957
4,1,1,512.413257387375
4,1,1,524.433236329853
4,1,1,595.88998428511
4,1,1,1025.42418931621
4,1,1,507.976484179378
4,1,1,428.631579869368
4,1,1,473.289021222769
4,1,1,573.063221819581
4,1,1,945.422121741724
4,1,1,373.628429303623
4,1,1,627.416228270617
4,1,1,471.55051756406
4,1,1,620.440951236696
4,1,1,543.333884721779
4,1,0,2399.98931732078
4,1,1,507.83125413599
4,1,1,580.287546257445
4,1,1,376.395542697323
4,1,1,572.742176053703
4,1,1,551.244029690922
4,1,1,840.13786598134
4,1,0,802.724505638764
4,1,1,678.072360343513
4,1,1,372.763708691872
4,1,1,482.506261569271
4,1,0,524.848552775396
4,1,1,504.773013113153
4,1,1,656.635573805039
4,1,1,500.053886289634
4,1,1,503.642803593168
4,1,1,467.398548397108
4,1,0,418.49018365296
4,1,1,391.829317449375
4,1,1,770.007874962156
4,1,1,504.692492211977
4,1,1,394.911310573601
4,1,1,447.816013928523
4,1,1,591.77565798081
4,1,1,715.034909744536
4,1,1,383.615888646969
4,1,1,684.905966923788
4,1,1,888.342031757393
4,1,1,623.295246626221
4,1,1,608.901321966212
4,1,1,1324.40330967934
4,1,1,879.918212127473
4,1,1,491.46964924719
4,1,0,612.946555612331
4,1,1,406.0700003768
4,1,1,542.043375173869
4,1,1,574.895106195894
4,1,1,628.997393213249
4,1,1,380.944476211215
4,1,1,590.126398331741
4,1,1,592.328315604976
4,1,1,571.093622842721
4,1,1,482.804587115124
4,1,1,562.912881232701
4,1,1,591.630691467395
4,1,1,611.116133859849
4,1,0,839.438503543479
4,1,0,502.451285924365
4,1,1,378.180149781782
4,1,0,370.537161385916
4,1,1,657.101870362108
4,1,0,659.814356064289
4,1,1,704.608908728351
4,1,1,669.261920678405
4,1,1,449.079657288542
4,1,1,580.333381469211
4,1,0,427.185713034767
4,1,0,619.066666414933
4,1,1,649.29646425428
4,1,1,691.278757132691
4,1,1,595.126077361109
4,1,1,570.256315290388
4,1,1,403.609916514237
4,1,1,596.884775559678
4,1,1,513.535252715137
4,1,1,521.283595730528
4,1,1,468.718025842779
4,2,1,698.887659875124
4,2,1,819.533205811965
4,2,1,911.827565249456
4,2,1,551.542486152175
4,2,0,662.136531421878
4,2,1,496.917631199317
4,2,1,733.709722066188
4,2,1,793.713642560401
4,2,1,1348.63248773507
4,2,1,762.693337287176
4,2,1,556.861796350858
4,2,1,989.195459811064
4,2,0,590.377330373132
4,2,1,708.113034710394
4,2,1,593.865149577623
4,2,1,781.314007272987
4,2,0,662.018048112247
4,2,1,595.277777781708
4,2,1,1132.80964032117
4,2,1,616.44129773943
4,2,1,561.784006407602
4,2,1,994.3789220136
4,2,1,767.021757748796
4,2,0,675.101948100498
4,2,1,727.074895086538
4,2,1,698.389102448598
4,2,1,560.750045651599
4,2,1,622.772125059018
4,2,1,1043.46103429731
4,2,1,529.980822039096
4,2,1,586.525490996241
4,2,1,838.09183087303
4,2,1,622.151961048587
4,2,1,497.240664103514
4,2,1,906.291413166988
4,2,1,501.569859805453
4,2,1,819.203676960319
4,2,1,937.722361278044
4,2,1,1329.13446857713
4,2,1,442.034088493325
4,2,1,713.053243953769
4,2,1,871.106392349624
4,2,1,689.775568420031
4,2,1,727.000833881742
4,2,1,488.838710596879
4,2,1,1284.61381958593
4,2,1,747.82800143289
4,2,1,504.516043697109
4,2,1,780.618447816282
4,2,1,872.887827945431
4,2,1,465.333332248372
4,2,0,619.526600221036
4,2,1,721.546413873108
4,2,1,1187.14191382539
4,2,1,710.101836318721
4,2,0,876.694651290843
4,2,1,498.171836046692
4,2,1,666.38860256034
4,2,1,898.297840485573
4,2,1,686.015278495385
4,2,0,5563.67371079897
4,2,1,785.660537564889
4,2,1,1045.0025392992
4,2,1,491.535817213561
4,2,1,758.927043192301
4,2,1,803.37359506512
4,2,1,723.276626898401
4,2,1,635.701306729107
4,2,1,441.927878265163
4,2,1,586.287547703637
4,2,1,562.911573107642
4,2,1,641.392364966035
4,2,0,600.173988566097
4,2,1,685.014768540203
4,2,1,768.536068296475
4,2,1,457.563403506377
4,2,0,835.963001843135
4,2,1,595.667474993995
4,2,1,500.44199725026
4,2,1,941.817011157982
4,2,1,735.545267435474
4,2,1,502.756899261043
4,2,1,531.830290589428
4,2,1,419.404062350946
4,2,0,1088.99788230864
4,2,1,1113.35440052035
4,2,1,799.182913732562
4,2,1,492.593574685193
4,2,1,576.966662459098
4,2,1,632.546641095866
4,2,1,606.393185429087
4,2,1,1172.43791123658
4,2,0,581.405470766568
4,2,0,978.863161082305
4,2,1,794.694413546667
4,2,1,524.082568329011
4,2,1,714.468289012543
4,2,1,732.568487353827
4,2,1,476.478609880108
4,2,0,841.591708133408
4,2,1,2450.29643263859
4,2,1,636.919451161229
4,2,1,504.328530940835
4,2,1,581.183426923493
4,2,1,559.59970483262
4,2,1,819.248579632313
4,2,1,1149.34344383039
4,2,1,742.025565322304
4,2,1,568.377190149678
4,2,0,704.605562063589
4,2,1,453.43242253528
4,2,1,596.539542734882
4,2,1,772.916375685353
4,2,1,579.718068750581
4,2,1,853.366057080852
4,2,0,767.939328591755
4,2,1,562.603574308375
4,2,1,480.894018711951
4,2,1,576.629111226319
4,2,1,578.09803281284
4,2,1,754.158156374143
4,2,1,559.32503070576
4,2,1,561.345024401348
4,2,1,583.645347460141
4,2,1,626.281094099211
4,2,1,465.89233908371
4,2,1,566.441677843375
4,2,1,612.140317349461
4,2,1,486.687604028759
4,2,1,605.320425170909
4,2,1,732.161054874884
4,2,1,578.872426118586
4,2,1,738.23161200865
4,2,1,663.101922031091
4,2,1,1133.00855971476
4,2,1,482.909262289732
4,2,1,1205.19369931634
4,2,1,653.973785579103
4,2,1,776.052274961876
4,2,1,651.762909444569
4,2,0,723.053327422357
4,2,1,512.257073274685
4,2,1,627.579376052577
4,2,1,783.483301760678
4,2,1,1226.6789671155
4,2,0,563.744379906419
4,2,1,677.785109788857
4,2,1,670.703012589251
4,2,0,446.247608299716
4,2,1,673.222592183506
4,2,1,964.868907098924
4,2,1,822.384972417169
4,2,1,628.979673254848
4,2,1,2168.36032452441
4,2,1,691.599865948911
4,2,1,998.138384350614
4,2,1,1063.03391156784
4,2,0,671.877832113976
4,2,1,851.218028968482
4,2,1,536.576684025076
4,2,1,562.644981366088
4,2,1,552.107574549781
4,2,1,679.857254582698
4,2,1,734.046752931452
4,2,0,1200.63012124361
4,2,1,562.945480252352
4,2,1,591.27467703646
4,2,1,525.226994095232
4,2,1,631.56296105132
4,2,1,996.893456511836
4,2,1,551.608159633395
4,2,1,1003.72654440159
4,2,1,675.764856064757
4,2,0,1017.89139016901
4,2,1,690.890237198318
4,2,0,521.88257752991
4,2,1,607.789184666822
4,2,1,455.981692289003
4,2,1,828.586403292432
4,2,1,660.176147755125
4,2,1,612.910165863364
4,2,1,730.702287488235
4,2,1,1055.15354426948
4,2,1,522.616978071939
4,2,1,622.721961442368
4,2,1,816.463973977635
4,2,1,764.751143047836
4,2,1,810.857872740208
4,2,0,898.609298873741
4,2,1,529.532042494175
4,2,1,449.591344635806
4,2,1,771.410132107037
4,2,1,701.156331654963
4,2,1,503.888965439149
4,2,1,530.990383473033
4,2,1,633.242586199885
4,2,1,573.655208442135
4,2,1,652.245289430239
4,2,1,620.080707082468
4,2,1,742.079846056571
4,2,1,1194.22645617906
4,2,1,610.660172948372
4,2,1,621.950230679472
4,2,1,736.597037961788
4,2,1,726.213339065287
4,2,1,1150.48124020672
4,2,1,852.495132329742
4,2,1,469.380643320459
4,2,1,495.834148628744
4,2,1,429.961213241334
4,2,1,665.149771786688
4,2,1,863.360678056026
4,2,0,962.756471703424
4,2,1,635.645169398446
4,2,1,747.531769375854
4,2,1,451.3491518989
4,2,1,510.063338647951
4,2,1,724.502547815942
4,2,1,546.180408694484
4,2,0,576.724251781904
4,2,1,769.192688016211
4,2,0,581.091987337899
4,2,1,615.881386769009
4,2,1,720.336645377688
4,2,1,633.086287538585
4,2,1,551.205797501442
4,2,0,818.912052660274
4,2,1,516.826422105934
4,2,1,495.256920782014
4,2,1,439.39244497493
4,2,1,569.397081883975
4,2,1,742.940284324914
4,2,1,521.95071999603
4,2,1,692.614036373241
4,2,1,606.572268291466
4,2,1,594.543940246197
4,2,1,747.257220233248
4,2,1,755.367494698579
4,2,1,539.072765302368
4,2,1,740.204407897082
4,2,1,476.822088047729
4,2,1,595.499958816103
4,2,0,829.803667842279
4,2,1,954.030934620889
4,2,1,514.567449858975
